युवा,1.0
युवावयका,0.557442307472229
युवासंघ,0.548629641532898
युवाहरुको,0.5421081781387329
युवामेला,0.5304449200630188
जमात्,0.5226663947105408
युवाक्लव,0.5218329429626465
युवाकै,0.519601583480835
युवाक्लब,0.5181177258491516
युवाह,0.5159720182418823
युवाक,0.5140370726585388
युवाको,0.5036256909370422
युवाराज,0.501392662525177
युवाले,0.5000010132789612
युवाहरुका,0.4945352375507355
यूवा,0.49169570207595825
युवाजमात,0.48633629083633423
युवाहरु,0.4861767888069153
युवापन,0.48173248767852783
युवावयमा,0.48122280836105347
युवालाई,0.4811697006225586
युवागायक,0.47792717814445496
युवाहरूले,0.4744117558002472
युवाहरुलाई,0.47280213236808777
युवाका,0.4696914255619049
युवाहरुले,0.4688579738140106
युबा,0.4683459997177124
युवासंघका,0.46820300817489624
युवामाझ,0.46726611256599426
युवावयको,0.4668998718261719
युवाहरूको,0.46684953570365906
युवानेता,0.46572136878967285
युवाहरूए,0.46544888615608215
युवायुवतीमा,0.4640771746635437
युवाकवि,0.46195492148399353
युवाशक्ति,0.4600917100906372
युवाहरुकै,0.45999211072921753
युवाहरूलाई,0.4599446654319763
होनहार,0.45909643173217773
युवाहरूव्यक्तित्व,0.45887279510498047
युवागीत,0.45869699120521545
युवादल,0.45815759897232056
युवाबीच,0.45778828859329224
युवाहरुमा,0.45717132091522217
युवाकविहरु,0.4568483233451843
युवापिंढी,0.45641496777534485
युवाहरू,0.4563659727573395
युवत,0.45578914880752563
युवाहरुमाझ,0.45286038517951965
युवालय,0.45244985818862915
उद्यमीहरु,0.44982901215553284
बिदेसिएका,0.44899994134902954
विद्यार्थी,0.4460535943508148
युवामञ्च,0.4439564347267151
युवाहरूमध्य,0.44360238313674927
युवामा,0.43877163529396057
युवाकविहरू,0.43699368834495544
युवाशक्तिको,0.4363403618335724
युवावर्ग,0.43478575348854065
युवासंघको,0.4347612261772156
युवापक्तिको,0.43423324823379517
युवती,0.43416857719421387
युवावीच,0.4337361752986908
युवापुस्ता,0.43056780099868774
युवामञ्चका,0.4303071200847626
युवाशक्तिलाई,0.43015629053115845
युवाहरुकोे,0.4280010461807251
युवाहरूवीच,0.4272921085357666
जमातमा,0.4266943335533142
युवान्,0.4265173077583313
युवायुवती,0.4264685809612274
युवाराजपलाई,0.4257505536079407
बिदेसिन,0.42412200570106506
बिदेसिए,0.42344117164611816
पलायनका,0.4230504035949707
युवाहरूमाझ,0.42176759243011475
युवाहरूमा,0.4214966297149658
युवतीः,0.4210628569126129
युवाकला,0.42047953605651855
जमातलाई,0.4192241132259369
जुझारु,0.41828280687332153
